"subscription_rk","возраст","пол","кол-во детей","флаг отказа от коммуникаций","доход","возраст в банке","гео","дата подключения","дата отключения","активных дней","выгода","кол-во опций","активная дебетовая карта","активная кредитка","НС","активный мобаил","активный брокерский счет","вклад","флаг оплаты подписки","кол-во партнерских подписок","оборот","кол-во транзакций","транзакций кино","транзакций развлечения","транзакций фастфуд","транзакций музыка","транзакций рестораны","транзакций в оффере партнеров"
"2066411","23","M","0","0","70000","902","МО","2022-09-01","2022-11-01","33","305.64","5","1","0","1","0","0","0","1","0","34668.61","52","0","3","15","0","3","1"
"962851366","55","F","0","0","","1077","МО","2022-05-27","2022-08-27","62","153.22","4","1","0","0","0","0","0","1","0","44961.63","41","0","0","0","0","0","3"
"581204456","38","M","0","0","80000","1071","Санкт-Петербург","2022-06-07","","305","1937.92","8","1","0","0","0","0","0","1","0","332083.36","219","1","1","33","0","3","1"
"350199432","22","F","","0","40000","74","Санкт-Петербург","2022-11-18","2023-02-18","91","107.78","4","1","0","0","0","0","0","1","0","16320.08","54","0","0","16","0","1","1"
"199241044","30","F","0","0","55000","389","Зеленодольск","2022-04-08","","365","121.6","6","1","0","0","0","0","0","1","0","44280.06","102","0","0","16","0","3","4"
"102230376","30","M","0","0","150000","499","Москва","2022-07-03","2022-09-02","0","307.13","6","1","0","1","0","0","0","1","0","11554.71","3","0","0","0","0","0","0"
"89559943","33","M","0","0","60000","151","Екатеринбург","2022-07-26","","256","171.28","3","1","0","0","0","0","0","1","0","66209.06","68","0","1","4","0","0","3"
"89255783","50","F","0","0","","1877","МО","2022-07-03","","279","484.56","3","1","0","1","0","0","0","1","0","16330.17","37","0","0","0","0","1","0"
"554869813","34","M","0","0","35000","1295","Ханты-Мансийск","2022-04-07","2023-01-09","0","198.98","4","1","1","0","0","0","0","1","0","7347.6","24","0","0","1","0","0","0"
"391466545","35","M","0","0","200000","1132","МО","2022-01-04","","459","1247.89","7","1","0","0","1","0","0","1","0","129297.82","79","0","1","7","0","1","1"
"70070523","33","F","0","0","","1394","Сыктывкар","2022-08-27","2022-12-27","93","0","1","1","0","0","0","0","0","1","0","62772.08","126","0","1","10","0","3","7"
"699121199","47","F","","0","","171","Санкт-Петербург","2022-12-30","","99","84.37","3","1","0","0","1","0","0","0","0","4457.66","15","0","0","3","0","0","0"
"402122140","29","M","0","0","60000","1560","Новосибирск","2022-11-18","","141","463","4","1","0","0","0","0","0","1","0","114330.23","126","0","1","34","0","4","4"
"222482466","18","M","0","0","75000","859","Москва","2022-11-20","2023-03-20","92","169.52","5","1","0","1","1","0","0","1","0","6233.32","35","0","1","5","0","0","0"
"436693153","21","M","","0","","246","Волгоград","2022-11-02","2023-01-02","48","216.97","4","1","0","0","0","0","0","1","0","15658.69","98","0","1","8","0","0","1"
"964226626","39","F","0","0","75000","464","Казань","2022-06-22","","290","193.22","5","1","0","0","0","0","0","1","0","94115.24","102","0","3","5","0","1","4"
"128252957","46","M","0","0","120000","917","МО","2022-03-23","","381","413.81","5","1","1","0","0","0","0","1","0","76304.79","182","0","0","46","0","3","7"
"67402824","35","F","0","0","55000","56","Новороссийск","2022-04-07","","366","333.47","5","1","1","0","0","1","0","1","0","108126.62","115","0","3","29","0","7","3"
"282271958","27","F","0","0","105000","1303","МО","2022-11-25","","134","202.4","3","1","1","1","1","1","0","1","0","51955.55","95","0","0","30","0","3","3"
"382720171","53","M","0","0","275000","436","МО","2022-03-27","","377","418.09","5","1","1","0","0","0","0","1","0","112948.04","158","0","0","34","0","7","1"
"177848225","30","M","0","0","45000","1023","Смоленск","2022-07-02","2022-08-02","30","16.02","2","1","1","1","0","0","0","0","0","9736.45","20","0","0","0","0","0","0"
"701077489","34","F","0","0","200000","1032","Ярославль","2022-05-12","","331","339.51","5","1","0","1","0","1","0","1","0","158604.13","144","1","1","5","0","3","4"
"383951348","34","M","0","0","260000","1044","Ухта","2022-11-28","","131","637.74","3","1","1","0","0","1","0","0","0","166698.87","117","0","1","19","0","16","3"
"443123644","27","F","0","0","80000","468","МО","2022-03-28","","376","299.36","4","1","0","0","0","0","0","1","0","37839.92","39","0","0","7","0","0","1"
"521755161","34","M","0","0","70000","114","Вологда","2022-06-02","2022-07-02","1","216.81","4","1","0","0","0","0","0","0","0","2436.5","12","0","0","1","0","0","3"
"907844453","49","M","0","0","75000","125","Хабаровск","2022-06-13","2022-08-12","0","211.59","3","1","0","1","0","0","0","0","0","5269.26","14","0","0","0","0","0","0"
"128320350","35","M","0","0","","99","МО","2022-06-21","2022-11-21","152","236.72","4","1","0","0","0","1","0","1","0","48419.92","61","0","1","12","0","1","3"
"376977271","45","F","0","0","100000","650","Санкт-Петербург","2022-01-17","","446","366.52","8","1","0","1","0","1","0","1","0","82190.04","234","0","3","24","0","1","3"
"862708478","33","M","0","0","100000","1399","Петров Вал","2022-08-02","","249","1769.8","3","1","0","1","0","1","0","1","0","8010.11","3","0","0","1","0","0","0"
"172343358","37","M","0","0","120000","128","Хабаровск","2022-06-16","","296","103.88","3","0","1","0","0","0","0","1","0","3694.26","11","0","0","1","0","1","0"
"368651968","25","M","0","0","90000","543","Москва","2022-03-03","2022-07-04","122","384.26","6","1","1","1","0","0","0","1","0","95318.07","225","0","0","18","0","1","4"
"879836890","38","M","","0","72000","108","Якутск","2022-05-27","2022-10-25","0","212.72","5","1","0","0","0","0","0","1","0","14193.54","39","0","0","4","0","0","1"
"243886610","16","M","0","0","","63","Москва","2022-04-12","2022-05-12","27","74.6","5","1","0","0","1","0","0","0","0","16937.75","144","0","34","15","0","0","1"
"695836999","42","M","2","0","60000","2436","Нижний Новгород","2022-08-02","2022-12-05","0","262.66","4","1","0","0","0","0","0","1","0","11524.44","30","0","0","0","0","0","0"
"749137248","37","M","0","0","290000","1156","Тверь","2022-12-06","2023-01-06","29","551.83","5","1","1","1","0","1","0","0","0","321182.76","247","0","0","39","0","3","3"
"167503470","28","F","0","0","90000","661","Москва","2022-05-28","2022-08-28","69","8.21","3","0","0","0","0","1","0","1","0","4188.62","20","0","0","0","0","0","1"
"32474806","19","M","0","0","","99","Тольятти","2022-10-03","","187","14.52","2","1","0","0","0","0","0","1","0","3057.53","12","0","0","1","0","0","3"
"996539768","63","F","0","0","20000","96","Елабуга","2022-05-14","","329","368.63","4","1","0","0","0","0","0","1","1","10040.24","3","0","0","0","0","0","1"
"891072031","40","F","0","0","150000","1088","Новосибирск","2022-06-16","2022-07-16","0","219.51","4","1","0","0","0","0","0","0","0","11804.69","54","0","1","3","0","1","0"
"329797607","33","M","0","0","40000","765","Саратов","2022-12-25","","104","137.75","3","1","1","0","0","0","0","1","0","15834.69","58","0","0","4","0","0","1"
"79794214","48","M","0","0","","1103","Москва","2022-06-26","2022-07-26","1","268.7","4","1","0","0","0","0","0","0","0","27307","76","0","0","12","0","5","4"
"725048070","40","F","0","0","75000","72","МО","2022-12-02","","127","119.05","4","1","0","0","0","0","0","1","0","31542.14","77","0","0","8","0","1","1"
"842101432","44","M","0","0","55000","2827","Москва","2022-09-08","","212","366.17","6","1","0","1","1","0","1","1","1","66100.33","30","0","1","5","0","1","1"
"20265468","22","M","0","0","120000","1146","Москва","2022-08-10","2022-12-10","92","22.77","3","1","0","1","0","1","0","1","0","52510.44","144","0","19","34","0","3","8"
"144435985","32","M","0","0","","545","Москва","2022-02-27","","405","128.9","4","0","1","0","0","0","0","1","0","19150.61","77","0","0","5","0","0","0"
"37705539","26","M","0","0","40000","112","Воронеж","2022-11-01","2023-02-02","62","186.3","5","1","0","0","0","0","0","1","0","6580.83","49","0","0","4","0","0","1"
"165572946","34","M","","0","","2522","Самара","2022-07-28","","254","258.2","4","1","0","0","1","1","1","1","0","47514.15","86","0","0","3","0","0","11"
"36153875","41","M","0","0","48000","1554","Волгодонск","2022-12-28","","101","526.08","4","1","1","1","0","0","1","1","0","32938.91","57","0","0","5","0","1","1"
"90100626","20","F","0","0","25000","113","Улан-Удэ","2022-06-01","2022-08-01","30","191.27","5","1","0","0","0","0","0","1","0","21954.23","81","0","0","8","0","5","3"
"334970713","38","F","0","0","100000","483","Тюмень","2022-03-18","","386","950.74","8","1","0","1","0","1","0","1","1","183469.03","212","1","5","49","0","10","4"
"1000917","52","F","0","0","","-30","Новоуральск","2022-01-09","2022-05-08","0","163.75","5","1","0","0","1","0","0","0","0","5735.6","34","0","0","3","0","0","3"
"385137382","33","F","0","0","86000","780","Санкт-Петербург","2022-09-09","2022-10-09","29","47.56","2","1","1","0","0","1","0","0","0","59831.7","141","0","1","15","0","4","1"
"526192832","45","M","0","0","60000","1355","МО","2022-06-13","2022-08-17","64","84.83","2","1","0","0","0","0","0","1","0","6379.05","27","0","0","4","0","1","0"
"730820002","27","M","0","0","","297","Ярославль","2022-12-27","2023-02-27","61","148.87","3","1","0","0","0","0","0","0","1","72792.7","177","0","0","14","0","1","3"
"763810867","52","M","0","0","","498","МО","2022-03-06","","398","1556.71","4","1","0","0","0","0","1","1","0","11637.66","3","0","0","0","0","0","0"
"57366161","32","M","0","0","40000","3401","МО","2022-03-05","","399","520.12","8","1","0","1","0","0","0","1","1","62933.5","75","0","0","7","0","4","1"
"100708427","20","F","","0","","268","Оренбург","2022-11-03","2023-01-03","37","18.43","2","1","0","0","0","0","0","1","0","40197.38","54","0","0","4","0","1","1"
"429230401","51","M","0","0","","1655","Москва","2022-02-27","2022-07-27","142","625.3","5","1","0","0","1","0","0","1","0","25934.9","16","0","0","5","0","0","1"
"389996293","34","F","0","0","50000","611","Красноярск","2022-02-01","","431","311.87","8","1","0","0","0","0","0","1","1","102802.99","65","1","1","5","0","0","1"
"22435337","39","M","0","0","100000","1210","Воронеж","2022-12-15","","114","1132.73","5","1","0","0","0","0","0","1","0","64112.79","102","0","4","14","0","4","3"
"199490865","23","F","0","0","30000","625","Великий Новгород","2022-12-17","2023-01-17","30","0","1","1","0","0","0","0","0","0","0","15086.98","92","0","1","8","0","1","5"
"924502534","18","M","0","0","150000","421","Новоуральск","2022-06-18","2022-07-18","29","107.46","4","1","0","0","0","0","0","0","0","180749.48","189","1","0","20","0","3","1"
"903189775","24","F","0","0","30000","113","Омск","2022-06-01","2022-10-01","102","483.11","6","1","0","0","0","0","0","1","0","142919.09","253","0","0","27","0","1","4"
"480172232","37","M","3","0","45000","1187","Красноярск","2022-03-29","2022-07-29","103","16.08","2","1","0","1","0","1","0","1","0","7488.84","18","0","3","0","0","0","7"
"695473766","43","F","0","0","","592","Москва","2022-09-28","","192","1029.68","4","1","0","1","0","0","0","1","0","150335.63","198","0","1","30","0","14","3"
"186829268","45","F","0","0","70000","910","Новосибирск","2022-07-10","2022-09-10","61","1026.15","4","0","1","0","0","0","0","1","0","14546.66","16","0","0","1","0","0","0"
"655511587","31","M","0","0","","473","Москва","2022-01-24","2022-09-25","0","507.8","5","1","0","0","0","0","0","1","0","3718.92","20","0","0","3","0","0","3"
"559688056","44","M","0","0","","3828","Москва","2022-12-14","","115","1023.03","4","1","0","0","0","0","0","1","0","218308.59","114","0","0","14","0","1","1"
"398241469","35","M","0","0","42000","-22","МО","2022-01-17","2022-05-19","92","215.37","4","1","0","0","0","0","0","1","0","18090.14","81","0","0","3","0","0","0"
"90324315","21","F","0","0","45000","1441","Москва","2022-11-05","","154","304.91","6","1","1","1","0","0","0","1","0","22655.97","42","0","0","11","0","3","4"
"818944962","38","M","0","0","100000","778","Тверь","2022-11-19","","140","10.93","2","1","1","0","0","1","0","1","0","15969.21","12","0","0","0","0","0","4"
"164143555","28","M","0","0","105000","67","Казань","2022-05-03","2022-06-03","31","92.62","4","1","0","0","0","0","0","1","0","75932.62","164","0","1","48","0","14","4"
"663707193","45","M","0","0","36000","81","Ульяновск","2022-05-02","","341","83.99","2","1","0","0","0","0","0","1","0","2588.95","12","0","0","1","0","0","0"
"16221849","39","M","0","0","100000","320","МО","2022-03-29","2022-09-30","185","326.43","5","1","0","0","0","0","0","1","0","43071.62","133","0","1","10","0","1","3"
"220304073","35","M","0","0","60000","649","Магнитогорск","2022-03-03","","401","377.43","5","1","1","0","0","0","0","1","0","67912.98","179","0","0","18","0","3","3"
"495329447","24","M","0","0","65000","638","Москва","2022-04-04","2022-08-17","135","1053.05","6","1","1","0","0","0","0","1","0","395942.25","194","0","0","29","0","3","4"
"678752244","40","M","0","0","150000","1983","Москва","2022-04-10","","363","635","5","1","0","0","0","1","0","1","0","22598.8","31","0","0","1","0","1","1"
"623794297","45","F","0","0","30000","213","Сочи","2022-12-06","2023-01-06","30","13.33","2","1","0","0","0","0","0","0","0","12943.63","49","0","0","5","0","0","4"
"661041581","39","F","0","0","250000","1069","МО","2022-10-29","2022-11-29","25","229.47","4","1","0","1","0","0","0","0","0","120264.81","144","0","1","22","0","4","3"
"9517762","22","F","0","0","15000","943","Челябинск","2022-10-10","2023-01-10","61","33.33","2","1","0","0","0","0","0","1","0","43098.53","65","0","0","7","0","8","0"
"812489773","25","M","0","0","80000","159","Архангельск","2022-10-28","2022-12-28","52","253.18","4","1","0","1","1","1","0","0","0","42446.11","187","0","3","27","0","4","5"
"170394072","16","M","0","0","","156","Сочи","2022-10-03","2023-01-06","63","10.6","4","1","0","1","0","0","0","1","0","12327.08","54","0","0","11","0","1","5"
"464542887","36","M","0","0","100000","567","Назрань","2022-09-15","2022-10-22","37","287.5","3","1","1","0","0","0","0","1","1","21036.13","12","0","0","0","0","0","0"
"684400247","52","M","0","0","","898","Соликамск","2022-07-27","2022-09-27","52","1019.51","2","1","0","0","1","0","0","0","0","75780.16","68","0","0","16","0","0","1"
"643068684","34","M","0","0","80000","566","Казань","2022-12-12","","117","205.29","5","1","0","0","1","0","0","1","1","45739.6","94","0","0","15","0","3","3"
"162634552","33","F","0","0","","2146","Москва","2022-10-13","","177","703.49","6","1","0","1","0","0","0","1","0","82276.36","94","0","0","27","0","11","3"
"562662403","27","M","0","0","200000","856","МО","2022-11-18","","141","276.73","5","1","0","1","0","0","0","1","0","82118.3","35","0","1","3","0","0","1"
